abs_time,mu,sigma,value
0.07958745081631101,0.001,0.0316227766016838,31.622776601683796
0.2051805271128948,0.002,0.04469897088298564,22.34948544149282
0.2975028416933017,0.003,0.054717401199198004,18.239133733066
0.3762229569250288,0.004,0.06315051850925683,15.787629627314208
0.4313278060345787,0.005,0.07056897321046965,14.113794642093929
0.44770805419991333,0.005,0.07056897321046965,14.113794642093929
0.5351437355289397,0.006,0.07726558075864035,12.877596793106724
0.5926956554458036,0.007,0.08341437500789631,11.91633928684233
0.6661305670677197,0.007,0.08341437500789631,11.91633928684233
0.8150480967490693,0.008,0.08912880535463234,11.141100669329042
0.8281001799067433,0.008,0.08912880535463234,11.141100669329042
0.9723208922165113,0.008,0.08912880535463234,11.141100669329042
1.1465393149544507,0.009,0.09448771310560927,10.498634789512142
1.1948995250446761,0.01,0.0995485304256668,9.95485304256668
1.3320505519332029,0.01,0.0995485304256668,9.95485304256668
1.351789139041593,0.011,0.10435463521037239,9.486785019124763
1.4270565499952519,0.012,0.10893974420691406,9.078312017242839
1.455032248674035,0.012,0.10893974420691406,9.078312017242839
1.5009974029918318,0.012,0.10893974420691406,9.078312017242839
1.5109998346691342,0.013,0.11333068359382577,8.717744891832751
1.7708252500616783,0.014,0.11754921445002439,8.396372460716028
1.778193785552963,0.015,0.12161327966052797,8.107551977368532
1.787309888464863,0.016,0.12553788177183717,7.846117610739823
1.7893524471332856,0.017,0.1293357171384909,7.607983361087699
1.8298293661352614,0.016,0.12553788177183714,7.846117610739821
1.856174001372865,0.016,0.12553788177183714,7.846117610739821
1.9681012150947743,0.017,0.1293357171384909,7.607983361087699
2.118679638281296,0.018,0.13301764429463367,7.389869127479649
2.1225699326103413,0.018,0.13301764429463367,7.389869127479649
2.2899352069152368,0.018,0.13301764429463367,7.389869127479649
2.322711066375851,0.019,0.13659303663678343,7.189107191409654
2.4637723915968435,0.019,0.13659303663678343,7.189107191409654
2.6200913057870143,0.019,0.13659303663678343,7.189107191409654
2.707233250192536,0.02,0.1400700525437883,7.003502627189414
2.8677572060875507,0.021,0.14345584540052583,6.831230733358373
2.910402363874211,0.02,0.1400700525437883,7.003502627189414
2.9296501519488474,0.021,0.14345584540052583,6.831230733358373
2.9357342598069014,0.021,0.14345584540052583,6.831230733358373
3.0813037496368625,0.022,0.14675672910479284,6.670760413854221
3.093891190819917,0.023,0.14997831007680235,6.520796090295755
3.1207482494117422,0.023,0.14997831007680235,6.520796090295755
3.135669240562163,0.022,0.14675672910479284,6.670760413854221
3.1666637424001918,0.022,0.14675672910479284,6.670760413854221
3.1893482303153387,0.022,0.14675672910479284,6.670760413854221
3.194795421375033,0.022,0.14675672910479284,6.670760413854221
3.196034379459124,0.023,0.14997831007680235,6.520796090295755
3.2115073477318887,0.024,0.15312559370479992,6.38023307103333
3.472516507658744,0.024,0.15312559370479992,6.38023307103333
3.4741304189689535,0.024,0.15312559370479992,6.38023307103333
3.5009493927010413,0.025,0.1562030710306279,6.248122841225115
3.5747321205321474,0.026,0.1592147899830582,6.123645768579163
3.628288692362223,0.027,0.16216441439877405,6.006089422176816
3.6590167276712684,0.028,0.16505527329729042,5.8948311891889436
3.690750540260339,0.027,0.16216441439877405,6.006089422176816
3.807842211543942,0.028,0.16505527329729042,5.8948311891889436
