abs_time,mu,sigma,value
0.07958745081631101,0.002,0.044721359549995794,22.360679774997898
0.2051805271128948,0.004,0.06318214912406725,15.795537281016813
0.2975028416933017,0.006,0.07730428127734981,12.884046879558301
0.3762229569250288,0.008,0.10936141842386353,13.67017730298294
0.4313278060345787,0.01,0.11801633662939569,11.801633662939569
0.447427545740331,0.01,0.11801633662939569,11.801633662939569
0.5351437355289397,0.012,0.12604671971575543,10.503893309646285
0.5926956554458036,0.014,0.13356526254500992,9.540375896072137
0.8150480967490693,0.016,0.14065406902848043,8.790879314280026
1.049468574358799,0.016,0.14065406902848043,8.790879314280026
1.07137214225942,0.016,0.14065406902848043,8.790879314280026
1.1465393149544507,0.018,0.14737516370730688,8.187509094850382
1.1948995250446761,0.02,0.16629885935039507,8.314942967519753
1.351789139041593,0.022,0.18325710445345725,8.329868384248057
1.4270565499952519,0.024,0.18840114113231882,7.85004754717995
1.5109998346691342,0.026,0.19338768728952313,7.437987972673967
1.7708252500616783,0.028,0.1982286285538916,7.079593876924699
1.778193785552963,0.03,0.20293438528120095,6.764479509373365
1.787309888464863,0.032,0.20751415433289605,6.484817322903002
1.7893524471332856,0.034,0.21197610180270546,6.234591229491336
1.9681012150947743,0.036,0.22540100093487803,6.261138914857724
2.0590829914514943,0.036,0.22540100093487803,6.261138914857724
2.118679638281296,0.038,0.23805322656362948,6.264558593779723
2.2196662167160524,0.036,0.23412310277823717,6.503419521617699
2.322711066375851,0.038,0.23805322656362948,6.264558593779723
2.3307664966404738,0.038,0.23805322656362948,6.264558593779723
2.4372519358229274,0.038,0.23805322656362948,6.264558593779723
2.707233250192536,0.04,0.2500500951813464,6.2512523795336605
2.7284226615524334,0.04,0.2500500951813464,6.2512523795336605
2.8677572060875507,0.042,0.2537020485903057,6.04052496643585
2.8876044537792125,0.042,0.2537020485903057,6.04052496643585
2.9296501519488474,0.044,0.2572865965913715,5.847422649803898
2.9319540995010844,0.044,0.2572865965913715,5.847422649803898
2.960406111854862,0.044,0.2572865965913715,5.847422649803898
3.0803856053094005,0.042,0.2456760334807889,5.8494293685902115
3.0813037496368625,0.044,0.2493759746918436,5.667635788450991
3.093891190819917,0.046,0.26838043168648573,5.834357210575777
3.1957785911824317,0.046,0.26838043168648573,5.834357210575777
3.196034379459124,0.048,0.2717419499723028,5.661290624422975
3.2115073477318887,0.05,0.2892530633707077,5.785061267414154
3.330693706850065,0.05,0.2892530633707077,5.785061267414154
3.388609075327502,0.048,0.2790191810732976,5.8128996056936995
3.5009493927010413,0.05,0.28223982468332587,5.644796493666517
3.5747321205321474,0.052,0.3057498420798672,5.879804655382062
3.628288692362223,0.054,0.32138852058268147,5.9516392700496565
3.6590167276712684,0.056,0.3421961373142391,6.110645309182841
3.714942980637546,0.054,0.33958007782924643,6.28851995980086
3.807842211543942,0.056,0.3480031787568178,6.214342477800318
3.8344502052920797,0.056,0.3480031787568178,6.214342477800318
3.861293179954402,0.056,0.3480031787568178,6.214342477800318
3.8687504531742505,0.058,0.36179800385184874,6.237896618135323
3.8932474737328855,0.056,0.35933583802478974,6.416711393299817
3.952783923861012,0.058,0.383314309306917,6.608867401843397
3.95468078102725,0.06,0.3856130116964146,6.426883528273577
3.958890442727723,0.058,0.383314309306917,6.608867401843397
4.035116292136892,0.058,0.383314309306917,6.608867401843397
4.050818873946736,0.06,0.3856130116964146,6.426883528273577
4.145518541731113,0.062,0.403089272896027,6.50143988541979
4.220114337358014,0.062,0.403089272896027,6.50143988541979
4.241473339004037,0.064,0.40525604860366954,6.332125759432336
4.483352798395153,0.062,0.403089272896027,6.50143988541979
4.52926484687814,0.064,0.4292697812450585,6.707340331954039
4.643778742743177,0.066,0.4583275338188979,6.9443565730136045
4.688330592016301,0.068,0.464550982380256,6.831632093827293
4.74578383289205,0.07,0.466406550275916,6.66295071822737
4.7938412567404765,0.07,0.466406550275916,6.66295071822737
4.805013596653842,0.07,0.466406550275916,6.66295071822737
4.817232546436409,0.07,0.466406550275916,6.66295071822737
4.829676913416354,0.07,0.466406550275916,6.66295071822737
4.854515467179306,0.07,0.466406550275916,6.66295071822737
4.865394613005387,0.072,0.47250664021799754,6.562592225249967
4.871606142597918,0.074,0.48682439954462425,6.5787081019543825
4.9362471357213735,0.074,0.48682439954462425,6.5787081019543825
4.972445972294614,0.072,0.47250664021799754,6.562592225249967
4.981497390603722,0.074,0.4909236315599893,6.634103129189045
4.984294968145934,0.074,0.4909236315599893,6.634103129189045
5.060949464172539,0.074,0.4909236315599893,6.634103129189045
5.09255713393316,0.076,0.49670658830917425,6.535613004068082
5.10492714794537,0.076,0.49670658830917425,6.535613004068082
5.1161778044665605,0.078,0.5258031360459459,6.741065846742896
5.129980673229806,0.08,0.5311914237422463,6.639892796778078
5.155207857291173,0.08,0.5311914237422463,6.639892796778078
5.167876869843454,0.082,0.5402404274384487,6.588297895590838
5.213087075478092,0.084,0.5454714274426412,6.493707469555252
5.263584063765278,0.084,0.5454714274426412,6.493707469555252
5.297529853543183,0.086,0.554272890256909,6.445033607638477
5.335342989898667,0.086,0.554272890256909,6.445033607638477
5.347028844916936,0.086,0.554272890256909,6.445033607638477
5.355262284636142,0.088,0.5664784158210994,6.437254725239766
5.382708381776807,0.088,0.5664784158210994,6.437254725239766
5.400578686462054,0.088,0.5664784158210994,6.437254725239766
5.561771853172825,0.088,0.5664784158210994,6.437254725239766
5.641225871329439,0.088,0.5664784158210994,6.437254725239766
5.64232224563397,0.088,0.5664784158210994,6.437254725239766
5.723734260586766,0.088,0.5664784158210994,6.437254725239766
5.742885346483978,0.088,0.5664784158210994,6.437254725239766
5.800712022697047,0.09,0.571448253311203,6.3494250367911444
5.806905077268937,0.09,0.571448253311203,6.3494250367911444
5.811475533950576,0.092,0.5728807770989869,6.226964968467249
5.824364157004122,0.092,0.5728807770989869,6.226964968467249
5.8349056855138715,0.094,0.5777816744468911,6.14661355794565
5.852497040857331,0.096,0.5894734581945413,6.140348522859806
5.862199879702007,0.094,0.5880949850345993,6.256329628027652
5.958371313347973,0.096,0.602918752440234,6.280403671252437
5.978304206964313,0.094,0.5914927957760008,6.2924765508085185
5.9875793668387,0.096,0.5928633687013356,6.175660090638912
6.0028759102991485,0.094,0.5880949850345993,6.256329628027652
6.003062315987446,0.092,0.5867064418410587,6.377243933054986
6.050373524946119,0.094,0.6048932067589835,6.435034114457271
6.051543933282519,0.094,0.6048932067589835,6.435034114457271
6.078401226316405,0.096,0.6128091629049622,6.383428780260023
6.095713971593725,0.098,0.6238383995053486,6.36569795413621
6.09728811141008,0.098,0.6238383995053486,6.36569795413621
6.10740951279784,0.1,0.6283228303653439,6.283228303653439
6.139395578269552,0.1,0.6283228303653439,6.283228303653439
6.170279975588519,0.098,0.6141256391009925,6.26658815409176
6.214216731777754,0.1,0.6186804757402032,6.186804757402032
6.229087958916583,0.102,0.6264030344139834,6.1412062197449355
6.236683522668107,0.1,0.6219112051524625,6.2191120515246245
6.241177681365891,0.098,0.6108537341861293,6.233201369246217
6.250976019187087,0.1,0.6121678683155429,6.121678683155429
6.28971586640736,0.098,0.6108537341861293,6.233201369246217
6.296977415743059,0.1,0.6251252379533659,6.251252379533659
6.299137129736273,0.1,0.6251252379533659,6.251252379533659
6.469010580920863,0.102,0.651494351302879,6.387199522577246
6.4792250695873195,0.104,0.6527143878790237,6.276099883452151
6.507435798477697,0.104,0.6527143878790237,6.276099883452151
6.518464414024758,0.104,0.6527143878790237,6.276099883452151
6.566554750690579,0.104,0.6527143878790237,6.276099883452151
6.616579411045326,0.102,0.651494351302879,6.387199522577246
6.644612484793449,0.102,0.651494351302879,6.387199522577246
6.661206962026821,0.104,0.6588263080724819,6.334868346850787
6.671310440307344,0.106,0.6868095913931744,6.479335767860136
6.679791665004402,0.106,0.6868095913931744,6.479335767860136
6.698412005114815,0.106,0.6868095913931744,6.479335767860136
6.74006088868372,0.104,0.6797854194029656,6.536398263490054
6.765842543557819,0.104,0.6797854194029656,6.536398263490054
6.819999496124542,0.104,0.6797854194029656,6.536398263490054
6.831023529848908,0.104,0.6797854194029656,6.536398263490054
6.852244444509558,0.102,0.6726819471369869,6.594921050362617
7.046213585377804,0.104,0.6738636244587902,6.479457927488368
7.0480099289898375,0.104,0.6738636244587902,6.479457927488368
7.105314189690636,0.102,0.6636843782309597,6.5067095904996055
7.109447245644342,0.104,0.6648820468869234,6.393096604681956
7.193691492794249,0.102,0.6606579583080427,6.477038806941596
7.324538540515297,0.1,0.6315042321238875,6.315042321238875
7.4666069477933235,0.098,0.6173802042771266,6.299798002827822
7.485639962856295,0.1,0.6283228303653439,6.283228303653439
7.488344274448448,0.098,0.6270425541615648,6.398393409811886
7.494681872548865,0.098,0.6270425541615648,6.398393409811886
7.5610732407795584,0.098,0.6270425541615648,6.398393409811886
7.576500430024302,0.096,0.6257532535021589,6.518263057314155
7.578487812984639,0.098,0.6270425541615648,6.398393409811886
7.612221217006498,0.098,0.6270425541615648,6.398393409811886
7.71291233945331,0.1,0.6283228303653438,6.283228303653437
7.716909969701661,0.102,0.6576176106550732,6.447231477010522
7.750150994231324,0.104,0.6708831256908115,6.450799285488573
7.753765523370974,0.102,0.6576176106550732,6.447231477010522
7.7629566703787765,0.104,0.6588263080724819,6.334868346850787
7.798074279065129,0.106,0.6720620021019925,6.340207566999929
7.810713143237039,0.108,0.6732328608809436,6.233637600749478
7.827465437421585,0.106,0.6690734777565723,6.312013941099739
7.838951386267949,0.106,0.6690734777565723,6.312013941099739
7.848983239016801,0.108,0.6702495572082654,6.20601441859505
7.902471677641236,0.11,0.6714176071614542,6.103796428740492
7.90910141729034,0.112,0.6725776694500686,6.005157762947041
7.928445396580493,0.11,0.6714176071614542,6.103796428740492
7.9910557968257985,0.108,0.6642427544759126,6.150395874776969
8.027020370003374,0.11,0.674395743787338,6.130870398066709
8.085641386369582,0.108,0.6732328608809436,6.233637600749478
8.110630124526438,0.11,0.6919954591114466,6.29086781010406
8.11692889722308,0.11,0.6919954591114466,6.29086781010406
8.131236983399797,0.11,0.6919954591114466,6.29086781010406
8.141471608513623,0.112,0.6988797219346565,6.239997517273719
8.207034517304091,0.112,0.6988797219346565,6.239997517273719
8.215547503672367,0.114,0.7028456331001395,6.165312571053855
8.225412535040391,0.116,0.7039425190598168,6.068469991894972
8.308145092624182,0.116,0.7039425190598168,6.068469991894972
8.311202099238935,0.118,0.7246559545777638,6.141152157438676
8.349355312167496,0.118,0.7246559545777638,6.141152157438676
8.418284128948107,0.118,0.7246559545777638,6.141152157438676
8.460817380543583,0.118,0.7246559545777638,6.141152157438676
8.475182073292219,0.118,0.7246559545777638,6.141152157438676
8.506022587452387,0.116,0.6982256355048504,6.019186512972848
8.564447217735474,0.116,0.6982256355048504,6.019186512972848
8.576127691740053,0.118,0.7246559545777638,6.141152157438676
8.583268943547123,0.116,0.7235960077036975,6.237896618135323
8.614483712784297,0.118,0.7383537991134945,6.257235585707581
8.671504434704921,0.118,0.7383537991134945,6.257235585707581
8.724568304910314,0.12,0.7660114536312029,6.383428780260025
8.738701376312237,0.122,0.7825220005614703,6.414114758700576
8.864694759533009,0.124,0.8011914974781388,6.461221753855958
8.898860176513189,0.126,0.8021289308105565,6.366102625480607
8.919095220191194,0.128,0.8129808581704141,6.35141295445636
8.946493367762239,0.128,0.8129808581704141,6.35141295445636
8.985902042575496,0.128,0.8129808581704141,6.35141295445636
9.007408124820154,0.13,0.8333600530118489,6.410461946244991
9.009439370254869,0.132,0.8342469273972446,6.320052480282156
9.067478072371546,0.132,0.8342469273972446,6.320052480282156
9.105384023164799,0.13,0.833360053011849,6.410461946244992
9.186013478018005,0.132,0.8390375247483701,6.356344884457349
9.186484131475074,0.134,0.8657615642729496,6.460907196066787
9.232095267804587,0.134,0.8657615642729496,6.460907196066787
9.235605004663764,0.132,0.8390375247483701,6.356344884457349
9.264658757381298,0.13,0.8138948640330634,6.260729723331257
9.286207927260294,0.13,0.8138948640330634,6.260729723331257
9.299747544893854,0.132,0.8148029256300142,6.172749436591016
9.306153231544522,0.132,0.8148029256300142,6.172749436591016
9.309303515212067,0.132,0.8148029256300142,6.172749436591016
9.331219711601895,0.134,0.8157050628131457,6.087351215023475
9.376809433977078,0.134,0.8157050628131457,6.087351215023475
9.402353941254109,0.134,0.8157050628131457,6.087351215023475
9.464095499612732,0.136,0.8214948006012148,6.040402945597167
9.478248952524213,0.134,0.8157050628131457,6.087351215023475
9.491908663102057,0.134,0.8157050628131457,6.087351215023475
9.495834243693597,0.134,0.8157050628131457,6.087351215023475
9.546302163756149,0.134,0.8157050628131457,6.087351215023475
9.575233949496559,0.132,0.8098689866583991,6.135371111048478
9.576317431781996,0.13,0.7863438645698798,6.0487989582298445
9.66389735177735,0.13,0.7863438645698798,6.0487989582298445
9.66837502195888,0.128,0.7751242708563196,6.055658366064997
9.674445790264958,0.126,0.7531656637381102,5.97750526776278
9.695916645888724,0.124,0.7521672094833994,6.06586459260806
9.703802505875641,0.124,0.7521672094833994,6.06586459260806
9.791609817916981,0.126,0.758468555114974,6.019591707261698
9.820211915669725,0.128,0.7828420551852932,6.115953556135103
9.878339405683292,0.128,0.7828420551852932,6.115953556135103
9.88338575475583,0.128,0.7828420551852932,6.115953556135103
9.892313349499632,0.128,0.7828420551852932,6.115953556135103
9.906051212105178,0.13,0.7863438645698798,6.0487989582298445
9.995710300363633,0.132,0.7974005865252305,6.040913534282049
10.018622210472266,0.132,0.7974005865252305,6.040913534282049
10.080632382524096,0.134,0.8230424032789503,6.142107487156345
10.105874382068832,0.136,0.8502646057549375,6.251945630551011
10.160900874196827,0.134,0.8327249616310579,6.214365385306402
10.170123329510915,0.134,0.8327249616310579,6.214365385306402
10.194735632374792,0.134,0.8327249616310579,6.214365385306402
10.194980064017333,0.134,0.8327249616310579,6.214365385306402
10.218335208892492,0.132,0.8172587250358937,6.191353977544649
10.252846523457146,0.13,0.7888882616560837,6.068371243508336
10.264654289423817,0.128,0.7853977969149122,6.1359202883977515
10.294328211194065,0.126,0.758468555114974,6.019591707261698
10.302622121269456,0.126,0.758468555114974,6.019591707261698
10.317896533466374,0.126,0.758468555114974,6.019591707261698
10.40208586650357,0.126,0.758468555114974,6.019591707261698
10.411102552567408,0.128,0.7802779423607138,6.095921424693076
10.419318418771343,0.126,0.7793193680094892,6.185074349281661
10.455468412513879,0.124,0.7757755186332069,6.256254182525862
10.470364955328392,0.126,0.7996266663957765,6.346243384093464
10.516629844065815,0.124,0.7961732120381433,6.420751709985026
10.53382119071087,0.124,0.7961732120381433,6.420751709985026
10.541417617125628,0.124,0.7961732120381433,6.420751709985026
10.585625410243006,0.122,0.7722102157019608,6.329591931983285
10.637894394093653,0.122,0.7722102157019608,6.329591931983285
10.639102297005389,0.122,0.7722102157019608,6.329591931983285
10.657710947454706,0.124,0.7731879715040562,6.235386866968195
10.68133010909214,0.124,0.7731879715040562,6.235386866968195
10.703601353150713,0.124,0.7731879715040562,6.235386866968195
10.762186699376507,0.124,0.7731879715040562,6.235386866968195
10.777934803460264,0.126,0.7741593151868557,6.144121549102029
10.813236816673173,0.128,0.7980537447810883,6.2347948811022516
10.831330716611113,0.126,0.7741593151868557,6.144121549102029
10.981329037150056,0.128,0.7777053756420906,6.075823247203833
11.007929183496987,0.126,0.7767436265091884,6.16463195642213
11.030736677605548,0.126,0.7767436265091884,6.16463195642213
11.031830912257856,0.128,0.7879452490058314,6.155822257858058
11.069566545069417,0.128,0.7879452490058314,6.155822257858058
11.218471761719744,0.128,0.7879452490058314,6.155822257858058
11.24478084873017,0.13,0.7888882616560837,6.068371243508336
11.245654591709886,0.13,0.7888882616560837,6.068371243508336
11.257696831995698,0.128,0.7647127376618521,5.974318262983219
11.294810636479944,0.128,0.7647127376618521,5.974318262983219
11.300384913454085,0.128,0.7647127376618521,5.974318262983219
11.325007690742549,0.128,0.7647127376618521,5.974318262983219
11.33183443058563,0.13,0.7786607895935823,5.989698381489094
11.345430244779989,0.128,0.7647127376618521,5.974318262983219
11.375731893923229,0.126,0.7584685551149741,6.019591707261699
11.375862401651064,0.126,0.7584685551149741,6.019591707261699
11.38811905949197,0.126,0.7584685551149741,6.019591707261699
11.416196075555,0.126,0.7584685551149741,6.019591707261699
11.442443059716338,0.126,0.7584685551149741,6.019591707261699
11.47165185461535,0.126,0.7584685551149741,6.019591707261699
11.492205358204394,0.124,0.7360077545988625,5.935546408055343
11.521439853678473,0.122,0.7156397701086227,5.86589975498871
11.545317477531675,0.124,0.7222654184365597,5.824721116423868
11.550394235032053,0.124,0.7222654184365597,5.824721116423868
11.552213106396195,0.122,0.7212186302538576,5.9116281168348985
11.602701123494215,0.12,0.720164755142251,6.001372959518759
11.610743821542002,0.12,0.720164755142251,6.001372959518759
11.663255770428982,0.122,0.7295069298652638,5.979564998895605
11.669126475447005,0.122,0.7295069298652638,5.979564998895605
11.68385616355976,0.122,0.7295069298652638,5.979564998895605
11.689635870121613,0.12,0.7117676773027178,5.931397310855982
11.691001510847244,0.118,0.68776598061272,5.8285252594298305
11.79244669672511,0.12,0.6917782261884635,5.76481855157053
11.81610265693,0.118,0.6760103401279597,5.728901187525082
11.824154493758083,0.118,0.6760103401279597,5.728901187525082
11.834095157972225,0.118,0.6760103401279597,5.728901187525082
11.86202664258463,0.12,0.7004149929325109,5.836791607770924
11.891659753355405,0.12,0.7004149929325109,5.836791607770924
11.900018363121744,0.12,0.7004149929325109,5.836791607770924
11.931810501976528,0.118,0.68776598061272,5.8285252594298305
12.039160900922807,0.116,0.6778369463607775,5.843421951386013
12.050633898394402,0.116,0.6778369463607775,5.843421951386013
12.072751440030787,0.116,0.6778369463607775,5.843421951386013
12.174573466886653,0.118,0.6935690853493289,5.877704113129907
12.179178632900152,0.118,0.6935690853493289,5.877704113129907
12.210063855309432,0.118,0.6935690853493289,5.877704113129907
12.23564758893517,0.118,0.6935690853493289,5.877704113129907
12.259084101931709,0.116,0.6689087215424172,5.766454496055321
12.277853168712175,0.118,0.6819134930649547,5.778927907330125
12.278346706198015,0.118,0.6819134930649547,5.778927907330125
12.302952570349726,0.118,0.6819134930649547,5.778927907330125
12.306272824986667,0.118,0.6819134930649547,5.778927907330125
12.332992768525829,0.12,0.6917782261884635,5.76481855157053
12.351014873757054,0.12,0.6917782261884635,5.76481855157053
12.380420193303141,0.12,0.6917782261884635,5.76481855157053
12.383215975340377,0.118,0.6789683320980324,5.753968916085021
12.426233055868229,0.12,0.6800919423873514,5.667432853227928
12.428171033766693,0.122,0.7043494987808722,5.773356547384198
12.450638379680525,0.122,0.7043494987808722,5.773356547384198
12.455877822375195,0.122,0.7043494987808722,5.773356547384198
12.46406375541749,0.124,0.7222654184365597,5.824721116423868
12.479988737614718,0.124,0.7222654184365597,5.824721116423868
12.480448796907435,0.124,0.7222654184365597,5.824721116423868
12.50377556619334,0.122,0.7184346153918159,5.888808322883737
12.571995775023774,0.124,0.7222654184365597,5.824721116423868
12.57268516888077,0.124,0.7222654184365597,5.824721116423868
12.585701823692508,0.124,0.7222654184365597,5.824721116423868
12.606255737108905,0.126,0.7397421421507276,5.870969382148632
12.676556354419528,0.124,0.72779349181857,5.869302353375565
12.702493243232963,0.126,0.7531656637381103,5.977505267762781
12.736792137623032,0.126,0.7531656637381103,5.977505267762781
12.758489350652459,0.128,0.7541574815739934,5.891855324796824
12.773046747993398,0.13,0.7656843638799086,5.889879722153142
12.808469160951038,0.132,0.7692590714694733,5.8277202384051
12.858999542712894,0.13,0.7682971828155069,5.909978329350053
12.892858008011395,0.132,0.7718597897741146,5.847422649803899
12.909464719763175,0.132,0.7718597897741146,5.847422649803899
12.946560955514302,0.132,0.7718597897741146,5.847422649803899
12.961880848691505,0.132,0.7718597897741146,5.847422649803899
12.982230915424125,0.134,0.7907557076482955,5.901161997375339
13.029503432222361,0.134,0.7907557076482955,5.901161997375339
13.063990039397815,0.134,0.7907557076482955,5.901161997375339
13.067638887351679,0.136,0.8116782880467933,5.968222706226421
13.084623628876077,0.136,0.8116782880467933,5.968222706226421
13.092049358869897,0.136,0.8116782880467933,5.968222706226421
13.166296351730955,0.136,0.8116782880467933,5.968222706226421
13.173539827165857,0.138,0.8125740293082301,5.888217603682826
13.202513547250566,0.138,0.8125740293082301,5.888217603682826
13.24851911020723,0.138,0.8125740293082301,5.888217603682826
13.255015606799784,0.138,0.8125740293082301,5.888217603682826
13.27912478677845,0.14,0.8159236869498591,5.828026335356135
13.330066570845597,0.138,0.7951229092924964,5.761760212264466
13.33558583705762,0.14,0.7960322447422206,5.685944605301575
13.343021796154598,0.14,0.7960322447422206,5.685944605301575
13.351797855735235,0.14,0.7960322447422206,5.685944605301575
13.356869817405165,0.14,0.7960322447422206,5.685944605301575
13.38106161933404,0.138,0.7951229092924964,5.761760212264466
13.462384459863571,0.138,0.7951229092924964,5.761760212264466
13.5212219947523,0.136,0.7891447896286181,5.802535217857486
13.562449233968357,0.138,0.8001477819414935,5.798172332909373
13.576860810138495,0.136,0.7891447896286181,5.802535217857486
13.590628474558477,0.136,0.7891447896286181,5.802535217857486
